image_name,category,floral,graphic,striped,embroidered,solid,long_sleeve,short_sleeve,sleeveless,maxi_length,mini_length,crew_neckline,v_neckline,denim,chiffon,cotton,knit,tight,loose,category_encoded
data/img_filtered/train/Crochet-Paneled_Chiffon_Blouse/img_00000060_crop.jpg,Blouse,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
data/img_filtered/train/Rose_Print_Shift_Dress/img_00000060_crop.jpg,Dress,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,3
data/img_filtered/train/Ribbed_Open-Front_Cardigan/img_00000016_crop.jpg,Cardigan,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,2
data/img_filtered/train/Dip-Dye_Sweater/img_00000032_crop.jpg,Sweater,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,13
data/img_filtered/train/Floral_Print_Woven_Shorts/img_00000014_crop.jpg,Shorts,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,11
data/img_filtered/train/Be_Seen_Open-Knit_Sweater/img_00000030_crop.jpg,Sweater,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,13
data/img_filtered/train/Kiss_Me_Raglan_Tee/img_00000048_crop.jpg,Tee,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,14
data/img_filtered/train/Ripped_Skinny_Jeans/img_00000054_crop.jpg,Jeans,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,6
data/img_filtered/train/Faux_Leather-Trim_Blouse/img_00000034_crop.jpg,Blouse,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1
data/img_filtered/train/Ruched_Open-Front_Cardigan/img_00000016_crop.jpg,Cardigan,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,2
data/img_filtered/train/French_Graphic_Tee/img_00000061_crop.jpg,Tee,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,14
data/img_filtered/train/Medallion_Print_Shorts/img_00000036_crop.jpg,Shorts,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,11
data/img_filtered/train/Tropical_Curved-Hem_Tee/img_00000007_crop.jpg,Tee,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,14
data/img_filtered/train/Knit_Shawl_Collar_Cardigan/img_00000063_crop.jpg,Cardigan,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2
data/img_filtered/train/Brushstroke_Stripe_Deep-V_Jumpsuit/img_00000017_crop.jpg,Jumpsuit,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,8
data/img_filtered/train/Heathered_Knit_Cocoon_Jacket/img_00000019_crop.jpg,Jacket,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,5
data/img_filtered/train/Woven_Shift_Dress/img_00000067_crop.jpg,Dress,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,3
data/img_filtered/train/Abstract_Geo_V-Back_Dress/img_00000032_crop.jpg,Dress,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,3
data/img_filtered/train/M-Slit_Pleated_Maxi_Skirt/img_00000015_crop.jpg,Skirt,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,12
data/img_filtered/train/Retro_Knit_Skater_Dress/img_00000020_crop.jpg,Dress,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,3
data/img_filtered/train/Linen_Crew_Neck_Tee/img_00000039_crop.jpg,Tee,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,14
data/img_filtered/train/Lace-Paneled_Maxi_Dress/img_00000029_crop.jpg,Dress,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,3
data/img_filtered/train/Loose-Knit_Longline_Cardigan/img_00000001_crop.jpg,Cardigan,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2
data/img_filtered/train/Linen_Colorblock_Tee/img_00000037_crop.jpg,Tee,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,14
data/img_filtered/train/Ditsy_Floral_Print_Leggings/img_00000030_crop.jpg,Leggings,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,9
data/img_filtered/train/Striped_Linen_Belted_Shorts/img_00000007_crop.jpg,Shorts,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,11
data/img_filtered/train/Abstract_Print_Twist-Back_Blouse/img_00000060_crop.jpg,Blouse,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1
data/img_filtered/train/Always_Be_Chic_Top/img_00000005_crop.jpg,Top,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,15
data/img_filtered/train/Beaded_Cross-Back_Maxi_Dress/img_00000012_crop.jpg,Dress,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,3
data/img_filtered/train/Ornate_Paisley_Maxi_Dress/img_00000017_crop.jpg,Dress,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,3
data/img_filtered/train/Cutout-Back_Lace_Dress/img_00000017_crop.jpg,Dress,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,3
data/img_filtered/train/High-Slit_Dropped_Hem_Tee/img_00000015_crop.jpg,Tee,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,14
data/img_filtered/train/Rose_Print_Skirt/img_00000017_crop.jpg,Skirt,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,12
data/img_filtered/train/Crochet_Denim_Cutoffs/img_00000058_crop.jpg,Shorts,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,11
data/img_filtered/train/Abstract_Print_Workout_Leggings/img_00000040_crop.jpg,Leggings,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,9
data/img_filtered/train/Tribal_Print_Chiffon_Dress/img_00000012_crop.jpg,Dress,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,3
data/img_filtered/train/Cropped_Stripe_Sweater/img_00000017_crop.jpg,Sweater,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,13
data/img_filtered/train/Distressed_Scoop_Neck_Tee/img_00000058_crop.jpg,Tee,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,14
data/img_filtered/train/Lace_Trim_Cami_Romper/img_00000027_crop.jpg,Romper,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,10
data/img_filtered/train/ASPCA_Urban_Myth_Tee/img_00000013_crop.jpg,Tee,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,14
data/img_filtered/train/Classic_Denim_Cutoffs/img_00000028_crop.jpg,Shorts,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,11
data/img_filtered/train/Faux_Leather_Panel_Hoodie/img_00000048_crop.jpg,Hoodie,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,4
data/img_filtered/train/Sheer_Woven_Blouse/img_00000094_crop.jpg,Blouse,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1
data/img_filtered/train/Embroidered_Floral_Dress/img_00000001_crop.jpg,Dress,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,3
data/img_filtered/train/Classic_Chino_Shorts/img_00000027_crop.jpg,Shorts,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,11
data/img_filtered/train/Crochet-Back_Cami_Dress/img_00000040_crop.jpg,Dress,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,3
data/img_filtered/train/Ruffled_Wrap_Dress/img_00000022_crop.jpg,Dress,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,3
data/img_filtered/train/French_Terry_Hoodie/img_00000068_crop.jpg,Hoodie,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,4
data/img_filtered/train/Lace-Paneled_Lattice-Back_Blouse/img_00000028_crop.jpg,Blouse,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1
data/img_filtered/train/Floral_Strappy-Back_Romper/img_00000007_crop.jpg,Romper,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,10
data/img_filtered/train/High-Neck_Neoprene_Hoodie/img_00000024_crop.jpg,Hoodie,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,4
data/img_filtered/train/Floral_Cami_Dress/img_00000020_crop.jpg,Dress,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,3
data/img_filtered/train/Open-Back_Knit_Blouse/img_00000108_crop.jpg,Blouse,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1
data/img_filtered/train/Ribbed_Open-Front_Cardigan/img_00000053_crop.jpg,Cardigan,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2
data/img_filtered/train/Socialite_Halter_Dress/img_00000001_crop.jpg,Dress,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,3
data/img_filtered/train/Heathered_Mesh-Paneled_Leggings/img_00000007_crop.jpg,Leggings,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,9
data/img_filtered/train/Geo_Print_Strappy_Maxi_Dress/img_00000011_crop.jpg,Dress,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,3
data/img_filtered/train/Draped_Pocket_Kimono_Cardigan/img_00000036_crop.jpg,Cardigan,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
data/img_filtered/train/Denim_Cutout_Dress/img_00000065_crop.jpg,Dress,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,3
data/img_filtered/train/EPTM._Tribal_Print_Track_Jacket/img_00000037_crop.jpg,Jacket,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,5
data/img_filtered/train/Chunky_Knit_Longline_Cardigan/img_00000063_crop.jpg,Cardigan,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,2
data/img_filtered/train/Classic_Utility_Jumpsuit/img_00000020_crop.jpg,Jumpsuit,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,8
data/img_filtered/train/Structured_Quilted_Jacket/img_00000011_crop.jpg,Jacket,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,5
data/img_filtered/train/L.A.T.H.C._Abstract_Print_Tee/img_00000018_crop.jpg,Tee,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,14
data/img_filtered/train/Diamond_Textured_Cutout_Dress/img_00000041_crop.jpg,Dress,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,3
data/img_filtered/train/Heart_Muscle_Tee/img_00000033_crop.jpg,Tee,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,14
data/img_filtered/train/Boxy_Texture-Striped_Tee/img_00000043_crop.jpg,Tee,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,14
data/img_filtered/train/Woven_Chelsea_Collar_Blouse/img_00000028_crop.jpg,Blouse,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
data/img_filtered/train/Pintuck_Pleated_Blouse/img_00000079_crop.jpg,Blouse,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1
data/img_filtered/train/Tie-Dye_Midi_Dress/img_00000058_crop.jpg,Dress,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,3
data/img_filtered/train/Hooded_Open-Front_Cardigan/img_00000032_crop.jpg,Cardigan,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2
data/img_filtered/train/Daring_Mesh_Panel_Skater_Dress/img_00000034_crop.jpg,Dress,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,3
data/img_filtered/train/Boxy_V-Neck_Top/img_00000009_crop.jpg,Top,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,15
data/img_filtered/train/Boxy_Scoop_Neck_Tee/img_00000074_crop.jpg,Tee,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,14
data/img_filtered/train/Zippered_Shawl_Collar_Blazer/img_00000065_crop.jpg,Blazer,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
data/img_filtered/train/Striped_Knit_Pullover_Hoodie/img_00000043_crop.jpg,Hoodie,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,4
data/img_filtered/train/Open_Knit_Crew_Neck_Sweater/img_00000047_crop.jpg,Sweater,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,13
data/img_filtered/train/Rose_Print_Corduroy_Skater_Skirt/img_00000009_crop.jpg,Skirt,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,12
data/img_filtered/train/Chiffon-Paneled_Sheath_Dress/img_00000034_crop.jpg,Dress,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,3
data/img_filtered/train/Diamond-Patterned_Peasant_Dress/img_00000045_crop.jpg,Dress,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,3
data/img_filtered/train/Cage-Back_Crop_Top/img_00000042_crop.jpg,Top,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,15
data/img_filtered/train/Barbie_Perfect_Tee/img_00000008_crop.jpg,Tee,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,14
data/img_filtered/train/Butterfly_Print_Tie-Neck_Blouse/img_00000023_crop.jpg,Blouse,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
data/img_filtered/train/Varsity-Striped_Skirt/img_00000011_crop.jpg,Skirt,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,12
data/img_filtered/train/Classic_Bike_Shorts/img_00000036_crop.jpg,Shorts,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,11
data/img_filtered/train/Heathered_Knit_Batwing_Hoodie/img_00000010_crop.jpg,Hoodie,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,4
data/img_filtered/train/LEEF_PARIS_Abstract_Geo_Print_Tee/img_00000024_crop.jpg,Tee,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,14
data/img_filtered/train/Shirred_Chiffon_Dress/img_00000003_crop.jpg,Dress,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,3
data/img_filtered/train/Bad_Influence_Tee/img_00000053_crop.jpg,Tee,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,14
data/img_filtered/train/Slub_Knit_Pocket_Tee/img_00000052_crop.jpg,Tee,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,14
data/img_filtered/train/Lace_V-Back_Dress/img_00000051_crop.jpg,Dress,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,3
data/img_filtered/train/Textured_Floral_Lace_Romper/img_00000022_crop.jpg,Romper,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,10
data/img_filtered/train/Classic_Distressed_Jeans/img_00000025_crop.jpg,Jeans,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,6
data/img_filtered/train/Dip-Dyed_Knotted_Sweater/img_00000005_crop.jpg,Sweater,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,13
data/img_filtered/train/Two-Button_Blazer/img_00000115_crop.jpg,Blazer,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
data/img_filtered/train/Tribal_Print_Drawstring_Shorts/img_00000020_crop.jpg,Shorts,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,11
data/img_filtered/train/Embroidered_Longline_Cardigan/img_00000032_crop.jpg,Cardigan,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,2
data/img_filtered/train/Eyelash_Lace_Dress/img_00000058_crop.jpg,Dress,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,3
data/img_filtered/train/Faux_Leather-Paneled_Mesh_Jacket/img_00000001_crop.jpg,Jacket,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,5
data/img_filtered/train/Ruffled_Trim_Sweater/img_00000024_crop.jpg,Sweater,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,13
data/img_filtered/train/Everyday_Open-Knit_Cardigan/img_00000037_crop.jpg,Cardigan,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2
data/img_filtered/train/Open-Front_Knit_Cardigan/img_00000015_crop.jpg,Cardigan,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,2
data/img_filtered/train/Lace-Trimmed_Cutout_Halter_Romper/img_00000033_crop.jpg,Romper,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,10
data/img_filtered/train/Giraffe_Print_Sweatshorts/img_00000009_crop.jpg,Shorts,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,11
data/img_filtered/train/Boxy_Mesh_Lace_Top/img_00000028_crop.jpg,Top,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,15
data/img_filtered/train/Mandala_Print_Skirt/img_00000052_crop.jpg,Skirt,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,12
data/img_filtered/train/Strapless_Mini_Dress/img_00000027_crop.jpg,Dress,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,3
data/img_filtered/train/Caged-Side_Cami_Romper/img_00000013_crop.jpg,Romper,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,10
data/img_filtered/train/BRKLN_Colorblock_Tee/img_00000032_crop.jpg,Tee,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,14
data/img_filtered/train/Eyelash_Lace_Bodycon_Dress/img_00000063_crop.jpg,Dress,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,3
data/img_filtered/train/Faux_Leather_Biker_Jacket/img_00000006_crop.jpg,Jacket,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,5
data/img_filtered/train/La_Joie_Graphic_Heathered_Tee/img_00000019_crop.jpg,Tee,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,14
data/img_filtered/train/Cutout_A-Line_Dress/img_00000017_crop.jpg,Dress,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,3
data/img_filtered/train/Embroidered_Daisy_Dress/img_00000018_crop.jpg,Dress,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,3
data/img_filtered/train/Pintucked_Button-Down_Blouse/img_00000066_crop.jpg,Blouse,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
data/img_filtered/train/Flounced_Knit_Dress/img_00000003_crop.jpg,Dress,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,3
data/img_filtered/train/Cutout-Back_Midi_Dress/img_00000074_crop.jpg,Dress,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,3
data/img_filtered/train/Floral_Print_Tee/img_00000017_crop.jpg,Tee,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,14
data/img_filtered/train/Botanical_Print_Shift_Dress/img_00000003_crop.jpg,Dress,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,3
data/img_filtered/train/Floral_Print_Crochet_Hem_Shorts/img_00000006_crop.jpg,Shorts,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,11
data/img_filtered/train/Chiffon_Surplice_Top/img_00000067_crop.jpg,Top,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,15
data/img_filtered/train/Off-the-Shoulder_Bodycon_Dress/img_00000073_crop.jpg,Dress,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,3
data/img_filtered/train/Rose_Print_Maxi_Dress/img_00000034_crop.jpg,Dress,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,3
data/img_filtered/train/Retro_Cutout_Dress/img_00000011_crop.jpg,Dress,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,3
data/img_filtered/train/Mineral_Wash_Denim_Joggers/img_00000007_crop.jpg,Joggers,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,7
data/img_filtered/train/High-Neck_Striped_Tee/img_00000030_crop.jpg,Tee,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,14
data/img_filtered/train/Beaded_Laser-Cut_Blouse/img_00000059_crop.jpg,Blouse,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
data/img_filtered/train/Southwestern_Print_Dolman_Cardigan/img_00000013_crop.jpg,Cardigan,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2
data/img_filtered/train/Pleated_Floral_Sheath_Dress/img_00000005_crop.jpg,Dress,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,3
data/img_filtered/train/Boxy_Denim_Crop_Top/img_00000040_crop.jpg,Top,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,15
data/img_filtered/train/One_Of_A_Kind_Muscle_Tee/img_00000050_crop.jpg,Tee,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,14
data/img_filtered/train/Turtleneck_Sweater_Dress/img_00000013_crop.jpg,Dress,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,3
data/img_filtered/train/Hooded_Button-Down_Dress/img_00000046_crop.jpg,Dress,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,3
data/img_filtered/train/Menagerie_Print_Tee/img_00000028_crop.jpg,Tee,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,14
data/img_filtered/train/Floral_Raglan_Sweater/img_00000046_crop.jpg,Sweater,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,13
data/img_filtered/train/Lace_Trimmed_Blouse/img_00000128_crop.jpg,Blouse,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1
data/img_filtered/train/Abstract_Chevron_Draped_Dress/img_00000038_crop.jpg,Dress,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,3
data/img_filtered/train/Leaf_Print_Blouse/img_00000108_crop.jpg,Blouse,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
data/img_filtered/train/Low-Rise_-_Distressed_Skinny_Jeans/img_00000070_crop.jpg,Jeans,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,6
data/img_filtered/train/V-Neck_Box_Pleat_Dress/img_00000022_crop.jpg,Dress,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,3
data/img_filtered/train/Southwestern_Pattern_Sweater/img_00000038_crop.jpg,Sweater,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,13
data/img_filtered/train/Tropical_Print_Shorts/img_00000058_crop.jpg,Shorts,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,11
data/img_filtered/train/Geo_Print_Dolman_Tee/img_00000016_crop.jpg,Tee,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,14
data/img_filtered/train/Striped_Metallic-Woven_Sweater/img_00000004_crop.jpg,Sweater,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,13
data/img_filtered/train/Classic_Single-Button_Blazer/img_00000030_crop.jpg,Blazer,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
data/img_filtered/train/Striped_Marled_Knit_Cardigan/img_00000019_crop.jpg,Cardigan,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,2
data/img_filtered/train/Linen-Blend_Drawstring_Shorts/img_00000042_crop.jpg,Shorts,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,11
data/img_filtered/train/Langley_Fox_Beach_Graphic_Tee/img_00000016_crop.jpg,Tee,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,14
data/img_filtered/train/Pleated_Open-Front_Cardigan/img_00000039_crop.jpg,Cardigan,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,2
data/img_filtered/train/Plunging_V-Neckline_Dress/img_00000045_crop.jpg,Dress,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,3
data/img_filtered/train/Space_Dye_Yoga_Leggings/img_00000024_crop.jpg,Leggings,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,9
data/img_filtered/train/Crew_Neck_Sweater/img_00000014_crop.jpg,Sweater,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,13
data/img_filtered/train/Flat-Front_Woven_Shorts/img_00000038_crop.jpg,Shorts,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,11
data/img_filtered/train/Cable_Knit_Batwing_Cardigan/img_00000050_crop.jpg,Cardigan,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,2
data/img_filtered/train/Sheer_Abstract_Print_Blouse/img_00000028_crop.jpg,Blouse,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
data/img_filtered/train/Abstract_Print_Flounce_Maxi_Dress/img_00000055_crop.jpg,Dress,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,3
data/img_filtered/train/Cutout_Sheath_Dress/img_00000028_crop.jpg,Dress,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,3
data/img_filtered/train/Day_Trip_Tribal_Print_Dress/img_00000054_crop.jpg,Dress,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,3
data/img_filtered/train/Slit_Midi_Skirt/img_00000006_crop.jpg,Skirt,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,12
data/img_filtered/train/Watercolor_Ikat_M-Slit_Maxi_Dress/img_00000022_crop.jpg,Dress,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,3
data/img_filtered/train/Geo_Striped_Maxi_Dress/img_00000047_crop.jpg,Dress,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,3
data/img_filtered/train/Chambray-Sleeved_Tee/img_00000014_crop.jpg,Tee,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,14
data/img_filtered/train/Ribbed_Turtleneck_Sweater_Dress/img_00000038_crop.jpg,Dress,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,3
data/img_filtered/train/Knit_Skater_Dress/img_00000003_crop.jpg,Dress,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,3
data/img_filtered/train/Quilted_Open-Front_Blazer/img_00000115_crop.jpg,Blazer,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
data/img_filtered/train/Love_Knit_Tee/img_00000031_crop.jpg,Tee,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,14
data/img_filtered/train/Diamond_Print_Cami_Dress/img_00000033_crop.jpg,Dress,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,3
data/img_filtered/train/Longline_Boyfriend_Blazer/img_00000096_crop.jpg,Blazer,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
